"Image","Name","Price","Discount","Rating"
"https://images.meesho.com/images/products/62177101/rjfv1_512.jpg","Beautiful Women Rayon Dresses","₹317","24%","NULL"
"https://images.meesho.com/images/products/62191441/c7ocj_512.jpg","Stylish Elegant Women Dresses","₹343","23%","3.9"
"https://images.meesho.com/images/products/62173023/2tcco_512.jpg","Trendy Women's Dresses","₹415","19%","3.5"
"https://images.meesho.com/images/products/62187284/jqvu1_512.jpg","Urbane Elegant Women Dresses","₹353","22%","3.9"
"https://images.meesho.com/images/products/48383041/taucg_512.jpg","Urbane Designer Women Dresses","₹347","22%","3.6"
"https://images.meesho.com/images/products/49247014/mwylg_512.jpg","Fancy Graceful Women Dresses","₹187","30%","3.6"
"https://images.meesho.com/images/products/62191325/znucu_512.jpg","SAREEFLAME WOMEN'S WESTERN WEAR DRESSES","₹229","30%","3.9"
"https://images.meesho.com/images/products/62169238/ekmit_512.jpg","Women's Solid Attractive Dresses","₹289","26%","3.9"
"https://images.meesho.com/images/products/62191921/5rpzg_512.jpg","Classy Designer Women Dresses","₹353","22%","3.9"
"https://images.meesho.com/images/products/62194768/z57up_512.jpg","dresses","₹399","20%","3.0"
"https://images.meesho.com/images/products/62181436/kbiif_512.jpg","CHARMI FASHION NEW LONCHIG DIGITAL UNIQUE KURTI","₹768","12%","3.4"
"https://images.meesho.com/images/products/62183864/j2bl7_512.jpg","Heavy stone work pardha Dresses","₹1818","5%","3.2"
"https://images.meesho.com/images/products/62165455/gykf5_512.jpg","Women Western Wear Rayon Dresses","₹367","21%","NULL"
"https://images.meesho.com/images/products/62161868/vk6se_512.jpg","Dresses","₹1968","5%","NULL"
"https://images.meesho.com/images/products/62164091/cobj3_512.jpg","Nishika Fashion Western Italian Strip party look dress for women","₹567","15%","3.4"
"https://images.meesho.com/images/products/62005654/lhffq_512.jpg","Comfy Partywear Women Dresses","₹590","14%","3.1"
"https://images.meesho.com/images/products/62187153/9w2cl_512.jpg","Dresses","₹232","30%","3.2"
"https://images.meesho.com/images/products/62189125/pxudf_512.jpg","Simple Elegant A-line Dress","₹1768","5%","NULL"
"https://images.meesho.com/images/products/62173360/rmixc_512.jpg","printed maxi dress","₹678","13%","3.0"
"https://images.meesho.com/images/products/62190951/9ocyb_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62190946/sr3uv_512.jpg","Beautiful Women Rayon Dresses","₹317","24%","NULL"
"https://images.meesho.com/images/products/62177013/rmdgp_512.jpg","Perfect Party wear with a golden flare!","₹1468","6%","NULL"
"https://images.meesho.com/images/products/62186483/zsu8t_512.jpg","Stylish Latest Women Dresses","₹338","23%","3.9"
"https://images.meesho.com/images/products/62190965/udmfz_512.jpg","Beautiful Women Rayon Dresses","₹317","24%","NULL"
"https://images.meesho.com/images/products/62194374/37b6d_512.jpg","Trendy Fashionable Women Dresses","₹407","20%","3.9"
"https://images.meesho.com/images/products/62190932/ol164_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62190924/vexzm_512.jpg","Classy Modern Women Dresses","₹249","29%","3.0"
"https://images.meesho.com/images/products/62189993/uwfqy_512.jpg","Women's Round Neck Full Sleeve Knee Long Bodycon Dress","₹367","21%","3.9"
"https://images.meesho.com/images/products/62165484/hgo7f_512.jpg","Women Western Wear Rayon Dresses","₹367","21%","NULL"
"https://images.meesho.com/images/products/62165480/23xvk_512.jpg","Women Western Wear Rayon Dresses","₹317","24%","NULL"
"https://images.meesho.com/images/products/62162134/c4a7w_512.jpg","Trendy Sensational Women Dresses","₹315","24%","3.3"
"https://images.meesho.com/images/products/57245195/mvtus_512.jpg","Fuchsia Fit & Flared Midi dress","₹442","18%","NULL"
"https://images.meesho.com/images/products/62165493/d8jjf_512.jpg","Women Western Wear Rayon Dresses","₹367","21%","NULL"
"https://images.meesho.com/images/products/62176697/si4ea_512.jpg","Long Dress in Bottle Green","₹1468","6%","NULL"
"https://images.meesho.com/images/products/62180644/mdmzw_512.jpg","dresses","₹376","21%","3.6"
"https://images.meesho.com/images/products/62186753/48gmy_512.jpg","Women's Solid Attractive Dresses","₹289","26%","3.9"
"https://images.meesho.com/images/products/62193866/gnvqo_512.jpg","Fancy Elegant Women Dresses","₹363","22%","3.9"
"https://images.meesho.com/images/products/62161872/001nz_512.jpg","Myra Graceful Dresses","₹388","20%","NULL"
"https://images.meesho.com/images/products/62190960/yjmbq_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62193622/duz8p_512.jpg","Womens and Girls Solid crap Women's dresses","₹249","29%","3.0"
"https://images.meesho.com/images/products/62189707/zgx83_512.jpg","Trendy Graceful Women Dresses","₹353","22%","3.9"
"https://images.meesho.com/images/products/62187543/uuo95_512.jpg","Women's Round Neck Flared Sleeve Knee Long Bodycon Dress","₹367","21%","3.9"
"https://images.meesho.com/images/products/48366517/t7eqp_512.jpg","Comfy Graceful Women Dresses","₹347","22%","3.6"
"https://images.meesho.com/images/products/62177097/xxawr_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62162487/cppik_512.jpg","Cheks Pure Cotton Dress Maroon","₹320","24%","3.9"
"https://images.meesho.com/images/products/62188915/qrrpw_512.jpg","Ravishing Feminine Women Dresses","₹399","20%","4.0"
"https://images.meesho.com/images/products/48368249/dwnqb_512.jpg","Trendy Designer Women Dresses","₹347","22%","3.6"
"https://images.meesho.com/images/products/62172245/hzfpy_512.jpg","Elegant Crystallised White Dress","₹1968","5%","NULL"
"https://images.meesho.com/images/products/62190928/f2fr4_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62177067/euoc9_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62189337/ul2g5_512.jpg","Classy Designer Women Dresses","₹337","23%","3.9"
"https://images.meesho.com/images/products/62188466/bg3f5_512.jpg","Trendy Glamorous Women Dresses","₹367","21%","3.9"
"https://images.meesho.com/images/products/62165496/l1sbh_512.jpg","Women Western Wear Rayon Dresses","₹317","24%","NULL"
"https://images.meesho.com/images/products/62166687/dhkpr_512.jpg","Classic Fabulous Women Dresses","₹287","26%","3.9"
"https://images.meesho.com/images/products/62190469/mgnim_512.jpg","Classic Ravishing Women Dresses","₹367","21%","3.9"
"https://images.meesho.com/images/products/62183196/vbfhv_512.jpg","Women's Halter Neck Sleeveless Knee long Skater Dress","₹367","21%","3.9"
"https://images.meesho.com/images/products/62165461/jvyjh_512.jpg","Women Western Wear Rayon Dresses","₹317","24%","NULL"
"https://images.meesho.com/images/products/62165463/e0gaf_512.jpg","Women Western Wear Rayon Dresses","₹367","21%","NULL"
"https://images.meesho.com/images/products/62137584/2awjd_512.jpg","WOMEN BODYCON BEAUTIFUL DRESS","₹237","30%","3.9"
"https://images.meesho.com/images/products/62169211/fmd4b_512.jpg","Women's Solid Attractive Dresses","₹289","26%","3.9"
"https://images.meesho.com/images/products/62167233/wwws5_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-058","₹347","22%","NULL"
"https://images.meesho.com/images/products/62162487/cppik_512.jpg","Cheks Pure Cotton Dress Maroon","₹320","24%","3.9"
"https://images.meesho.com/images/products/62168861/dwnyw_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62150436/0lp94_512.jpg","Ramoxo Solid Women's A-line Polyester Black Dress","₹717","12%","NULL"
"https://images.meesho.com/images/products/62156763/ir4ja_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62169939/ef4wh_512.jpg","shirt dress","₹417","19%","3.3"
"https://images.meesho.com/images/products/62155074/3l97a_512.jpg","Comfy Designer Women Dresses","₹498","17%","4.0"
"https://images.meesho.com/images/products/62151572/jld6c_512.jpg","Women's Solid Bodycon Polyester Maroon Dress","₹567","15%","NULL"
"https://images.meesho.com/images/products/62158217/r5tzu_512.jpg","print dress for stylish lady","₹307","25%","3.3"
"https://images.meesho.com/images/products/62177351/2jcok_512.jpg","Women Dresses","₹365","22%","3.7"
"https://images.meesho.com/images/products/62143897/fbpue_512.jpg","Shopease dresses pink","₹308","25%","3.7"
"https://images.meesho.com/images/products/62147469/ubvhi_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-055","₹347","22%","NULL"
"https://images.meesho.com/images/products/62195308/l0bao_512.jpg","long dresess","₹229","30%","NULL"
"https://images.meesho.com/images/products/62161816/r811i_512.jpg","Dresses","₹414","19%","3.6"
"https://images.meesho.com/images/products/62166687/dhkpr_512.jpg","Classic Fabulous Women Dresses","₹287","26%","3.9"
"https://images.meesho.com/images/products/62151515/xu95n_512.jpg","MAHADEV ATTIRE Graceful Women GEORGETTE ELEGANT Dresses","₹388","20%","3.7"
"https://images.meesho.com/images/products/62186642/0npia_512.jpg","Women's Solid Attractive Dresses","₹289","26%","3.9"
"https://images.meesho.com/images/products/62163367/gjl5j_512.jpg","I KHODAL TRADING Women's Crepe Western Dress","₹187","30%","3.8"
"https://images.meesho.com/images/products/62156798/zl5vr_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62146200/wicss_512.jpg","Designer Printed American Crepe Fabric Readymde Poncho Type Kaftan","₹567","15%","3.5"
"https://images.meesho.com/images/products/62156790/ivvik_512.jpg","Beautiful Women Rayon Dresses","₹317","24%","NULL"
"https://images.meesho.com/images/products/62154106/wwpit_512.jpg","sexy goddess temperament of van sexy socialite condole a word shoulder irregular dovetail dress","₹620","14%","3.6"
"https://images.meesho.com/images/products/62156770/8flh4_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62146654/cguvu_512.jpg","Women Dresses","₹385","21%","3.7"
"https://images.meesho.com/images/products/62156759/z4yh1_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62139769/udlfw_512.jpg","Shopease dresses Meherun","₹288","26%","3.7"
"https://images.meesho.com/images/products/62156785/nfmxa_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62136839/2q2m5_512.jpg","DRESSES","₹464","18%","3.6"
"https://images.meesho.com/images/products/62156778/7a8cv_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62156776/gkglr_512.jpg","Beautiful Women Rayon Dresses","₹667","13%","NULL"
"https://images.meesho.com/images/products/62158703/ez2ez_512.jpg","Aunik Store Stylish Western Short Dress For Women","₹267","27%","3.6"
"https://images.meesho.com/images/products/62156296/lvtaf_512.jpg","Aunik Store Stylish Western Short Dress For Women","₹267","27%","3.6"
"https://images.meesho.com/images/products/62152218/3dt95_512.jpg","SUMER TEX Women's Crepe Western Dress","₹187","30%","3.7"
"https://images.meesho.com/images/products/62151888/ook5o_512.jpg","dress","₹412","20%","3.3"
"https://images.meesho.com/images/products/62151043/ddknw_512.jpg","New Crep  Dresses Collaction","₹249","29%","3.1"
"https://images.meesho.com/images/products/62152562/vhedx_512.jpg","SUMER TEX Women's Crepe Western Dress","₹187","30%","3.7"
"https://images.meesho.com/images/products/62139067/gccyn_512.jpg","western fancy dress","₹417","19%","3.8"
"https://images.meesho.com/images/products/62157107/xvk0g_512.jpg","Dresses","₹667","13%","3.9"
"https://images.meesho.com/images/products/62130515/rtiwe_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-045","₹357","22%","NULL"
"https://images.meesho.com/images/products/62120665/dkz5a_512.jpg","I KHODAL TRADING Women's Crepe Western Dress","₹187","30%","3.8"
"https://images.meesho.com/images/products/62129913/jwcqr_512.jpg","Banita Fabulous Dresses","₹349","22%","3.8"
"https://images.meesho.com/images/products/62147546/xaytq_512.jpg","AM-16","₹467","18%","3.7"
"https://images.meesho.com/images/products/62131797/zvw9t_512.jpg","VALENTINO FABRIC WOMEN STYLISH Dresses","₹349","22%","NULL"
"https://images.meesho.com/images/products/62142610/xai9e_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-052","₹340","23%","NULL"
"https://images.meesho.com/images/products/62120720/7rnsv_512.jpg","Jiya Kurti and dresses Women's Crepe Western Dress","₹187","30%","3.7"
"https://images.meesho.com/images/products/62129084/sjjag_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-044","₹357","22%","NULL"
"https://images.meesho.com/images/products/62146656/melpu_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-054","₹347","22%","NULL"
"https://images.meesho.com/images/products/62135005/b19dn_512.jpg","Women's Western Party Wear Multicolor Fit And Flare Sleeveless (Inside Sleeve Attached) Gold, Blue and Yellow Dress(Combo Pack Of 3)","₹517","16%","3.8"
"https://images.meesho.com/images/products/62142037/qygjm_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-051","₹347","22%","NULL"
"https://images.meesho.com/images/products/62120526/pfpky_512.jpg","AU CREATIONS Women's Crepe Western Dress","₹187","30%","3.9"
"https://images.meesho.com/images/products/62121600/rcuoq_512.jpg","Baba NORZY PARIS 27 Leopard  Dresses","₹467","18%","2.8"
"https://images.meesho.com/images/products/62130189/xhecn_512.jpg","short dress","₹567","15%","3.6"
"https://images.meesho.com/images/products/62114299/xhxrs_512.jpg","Baba NORZY PARIS 22 Zigzag Red","₹467","18%","2.8"
"https://images.meesho.com/images/products/62141719/alu39_512.jpg","Dresses","₹567","15%","3.8"
"https://images.meesho.com/images/products/62122469/iwgpx_512.jpg","Classy Retro Women Dresses","₹345","22%","NULL"
"https://images.meesho.com/images/products/62128415/6yeui_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-043","₹357","22%","NULL"
"https://images.meesho.com/images/products/62135734/olrbb_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-048","₹347","22%","NULL"
"https://images.meesho.com/images/products/62134345/mmtdx_512.jpg","NEW PARTY WEAR STYLIST FASHION SKATER ONE PIECE LOW PRICE LATEST CASUAL DRESSES FOR WOMEN INZ-047","₹347","22%","NULL"
"https://images.meesho.com/images/products/62101559/vk2zw_512.jpg","Woollen frock dress","₹698","13%","NULL"
"https://images.meesho.com/images/products/62131575/ieuuq_512.jpg","Dresses","₹357","22%","NULL"
"https://images.meesho.com/images/products/62125974/vbtbk_512.jpg","Women's Western Party Wear Multicolor Fit And Flare Sleeveless (Inside Sleeve Attached) Black, White and Yellow Dress(Combo Pack Of 4)","₹767","12%","3.8"
"https://images.meesho.com/images/products/62114152/jlor9_512.jpg","Baba NORZY PARIS 21 Black DRESS","₹467","18%","2.8"
"https://images.meesho.com/images/products/62124653/lqgkb_512.jpg","crem patto & blue star & dudhiya patto 1","₹617","14%","NULL"
"https://images.meesho.com/images/products/62120745/yabfa_512.jpg","MARUTI NANDAN FAB Women's Crepe Western Dress","₹187","30%","3.8"
